County,Facility_Identifier,Population,Scrape_Date,State,Change
Cumberland,ME_Cumberland,370,2020-01-06,ME,0.008174386920980936
Cumberland,ME_Cumberland,364,2020-01-07,ME,-0.01621621621621616
Cumberland,ME_Cumberland,362,2020-01-08,ME,-0.005494505494505475
Cumberland,ME_Cumberland,373,2020-01-09,ME,0.03038674033149169
Cumberland,ME_Cumberland,374,2020-01-10,ME,0.002680965147453085
Cumberland,ME_Cumberland,373,2020-01-11,ME,-0.002673796791443861
Cumberland,ME_Cumberland,376,2020-01-12,ME,0.008042895442359255
Cumberland,ME_Cumberland,379,2020-01-13,ME,0.007978723404255428
Cumberland,ME_Cumberland,378,2020-01-14,ME,-0.0026385224274406704
Cumberland,ME_Cumberland,371,2020-01-15,ME,-0.01851851851851849
Cumberland,ME_Cumberland,366,2020-01-16,ME,-0.013477088948787075
Cumberland,ME_Cumberland,364,2020-01-17,ME,-0.005464480874316946
Cumberland,ME_Cumberland,369,2020-01-18,ME,0.013736263736263687
Cumberland,ME_Cumberland,375,2020-01-19,ME,0.016260162601626105
Cumberland,ME_Cumberland,372,2020-01-20,ME,-0.008000000000000007
Cumberland,ME_Cumberland,376,2020-01-21,ME,0.010752688172043001
Cumberland,ME_Cumberland,372,2020-01-22,ME,-0.010638297872340385
Cumberland,ME_Cumberland,374,2020-01-23,ME,0.005376344086021501
Cumberland,ME_Cumberland,375,2020-01-24,ME,0.002673796791443861
Cumberland,ME_Cumberland,381,2020-01-25,ME,0.016000000000000014
Cumberland,ME_Cumberland,384,2020-01-26,ME,0.007874015748031482
Cumberland,ME_Cumberland,381,2020-01-27,ME,-0.0078125
Cumberland,ME_Cumberland,388,2020-01-28,ME,0.018372703412073532
Cumberland,ME_Cumberland,390,2020-01-29,ME,0.005154639175257714
Cumberland,ME_Cumberland,384,2020-01-30,ME,-0.01538461538461533
Cumberland,ME_Cumberland,383,2020-01-31,ME,-0.0026041666666666297
Cumberland,ME_Cumberland,380,2020-02-01,ME,-0.007832898172323799
Cumberland,ME_Cumberland,385,2020-02-02,ME,0.013157894736842035
Cumberland,ME_Cumberland,382,2020-02-03,ME,-0.007792207792207795
Cumberland,ME_Cumberland,383,2020-02-04,ME,0.002617801047120505
Cumberland,ME_Cumberland,371,2020-02-05,ME,-0.031331592689295085
Cumberland,ME_Cumberland,366,2020-02-06,ME,-0.013477088948787075
Cumberland,ME_Cumberland,360,2020-02-07,ME,-0.016393442622950838
Cumberland,ME_Cumberland,370,2020-02-08,ME,0.02777777777777768
Cumberland,ME_Cumberland,372,2020-02-09,ME,0.00540540540540535
Cumberland,ME_Cumberland,378,2020-02-10,ME,0.016129032258064502
Cumberland,ME_Cumberland,370,2020-02-11,ME,-0.021164021164021163
Cumberland,ME_Cumberland,370,2020-02-12,ME,0.0
Cumberland,ME_Cumberland,368,2020-02-13,ME,-0.00540540540540535
Cumberland,ME_Cumberland,372,2020-02-14,ME,0.010869565217391353
Cumberland,ME_Cumberland,377,2020-02-15,ME,0.013440860215053752
Cumberland,ME_Cumberland,380,2020-02-16,ME,0.007957559681697646
Cumberland,ME_Cumberland,381,2020-02-17,ME,0.002631578947368318
Cumberland,ME_Cumberland,388,2020-02-18,ME,0.018372703412073532
Cumberland,ME_Cumberland,360,2020-02-19,ME,-0.07216494845360821
Cumberland,ME_Cumberland,355,2020-02-20,ME,-0.01388888888888884
Cumberland,ME_Cumberland,355,2020-02-21,ME,0.0
Cumberland,ME_Cumberland,353,2020-02-22,ME,-0.005633802816901401
Cumberland,ME_Cumberland,357,2020-02-23,ME,0.011331444759206777
Cumberland,ME_Cumberland,364,2020-02-24,ME,0.019607843137254832
Cumberland,ME_Cumberland,369,2020-02-25,ME,0.013736263736263687
Cumberland,ME_Cumberland,361,2020-02-26,ME,-0.02168021680216803
Cumberland,ME_Cumberland,351,2020-02-27,ME,-0.027700831024930705
Cumberland,ME_Cumberland,356,2020-02-28,ME,0.014245014245014342
Cumberland,ME_Cumberland,356,2020-02-29,ME,0.0
Cumberland,ME_Cumberland,359,2020-03-01,ME,0.008426966292134797
Cumberland,ME_Cumberland,365,2020-03-02,ME,0.01671309192200554
Cumberland,ME_Cumberland,357,2020-03-03,ME,-0.021917808219178103
Cumberland,ME_Cumberland,355,2020-03-04,ME,-0.0056022408963585235
Cumberland,ME_Cumberland,357,2020-03-05,ME,0.005633802816901401
Cumberland,ME_Cumberland,353,2020-03-06,ME,-0.011204481792717047
Cumberland,ME_Cumberland,352,2020-03-07,ME,-0.0028328611898017497
Cumberland,ME_Cumberland,347,2020-03-08,ME,-0.014204545454545414
Cumberland,ME_Cumberland,354,2020-03-09,ME,0.020172910662824117
Cumberland,ME_Cumberland,349,2020-03-10,ME,-0.01412429378531077
Cumberland,ME_Cumberland,342,2020-03-11,ME,-0.02005730659025784
Cumberland,ME_Cumberland,336,2020-03-12,ME,-0.01754385964912286
Cumberland,ME_Cumberland,336,2020-03-13,ME,0.0
Cumberland,ME_Cumberland,328,2020-03-14,ME,-0.023809523809523836
Cumberland,ME_Cumberland,333,2020-03-15,ME,0.015243902439024293
Cumberland,ME_Cumberland,333,2020-03-16,ME,0.0
Cumberland,ME_Cumberland,327,2020-03-17,ME,-0.018018018018018056
Cumberland,ME_Cumberland,304,2020-03-18,ME,-0.07033639143730885
Cumberland,ME_Cumberland,301,2020-03-19,ME,-0.009868421052631526
Cumberland,ME_Cumberland,289,2020-03-20,ME,-0.039867109634551534
Cumberland,ME_Cumberland,282,2020-03-21,ME,-0.02422145328719727
Cumberland,ME_Cumberland,283,2020-03-22,ME,0.0035460992907800915
Cumberland,ME_Cumberland,286,2020-03-23,ME,0.010600706713780994
Cumberland,ME_Cumberland,278,2020-03-24,ME,-0.027972027972028024
Cumberland,ME_Cumberland,276,2020-03-25,ME,-0.007194244604316502
Cumberland,ME_Cumberland,270,2020-03-26,ME,-0.021739130434782594
Cumberland,ME_Cumberland,269,2020-03-27,ME,-0.0037037037037036535
Cumberland,ME_Cumberland,262,2020-03-28,ME,-0.026022304832713727
Cumberland,ME_Cumberland,267,2020-03-29,ME,0.01908396946564883
Cumberland,ME_Cumberland,269,2020-03-30,ME,0.0074906367041198685
Cumberland,ME_Cumberland,257,2020-03-31,ME,-0.044609665427509326
Cumberland,ME_Cumberland,254,2020-04-01,ME,-0.011673151750972721
Cumberland,ME_Cumberland,247,2020-04-02,ME,-0.027559055118110187
Cumberland,ME_Cumberland,243,2020-04-03,ME,-0.01619433198380571
Cumberland,ME_Cumberland,236,2020-04-04,ME,-0.028806584362139898
Cumberland,ME_Cumberland,240,2020-04-05,ME,0.016949152542372836
Cumberland,ME_Cumberland,247,2020-04-06,ME,0.029166666666666563
Cumberland,ME_Cumberland,236,2020-04-07,ME,-0.04453441295546556
Cumberland,ME_Cumberland,239,2020-04-08,ME,0.012711864406779627
Cumberland,ME_Cumberland,234,2020-04-09,ME,-0.02092050209205021
Cumberland,ME_Cumberland,237,2020-04-10,ME,0.012820512820512775
Cumberland,ME_Cumberland,234,2020-04-11,ME,-0.012658227848101222
Cumberland,ME_Cumberland,238,2020-04-12,ME,0.017094017094017033
Cumberland,ME_Cumberland,243,2020-04-13,ME,0.021008403361344463
Penobscot,ME_Penobscot,187,2020-04-09,ME,
Penobscot,ME_Penobscot,187,2020-04-10,ME,0.0
Penobscot,ME_Penobscot,187,2020-04-11,ME,0.0
Penobscot,ME_Penobscot,187,2020-04-12,ME,0.0
Penobscot,ME_Penobscot,187,2020-04-13,ME,0.0
Delta,MI_Delta,136,2020-02-10,MI,
Delta,MI_Delta,137,2020-02-11,MI,0.007352941176470562
Delta,MI_Delta,137,2020-02-12,MI,0.0
Delta,MI_Delta,134,2020-02-13,MI,-0.021897810218978075
Delta,MI_Delta,134,2020-02-14,MI,0.0
Delta,MI_Delta,136,2020-02-15,MI,0.014925373134328401
Delta,MI_Delta,131,2020-02-16,MI,-0.03676470588235292
Delta,MI_Delta,132,2020-02-17,MI,0.007633587786259444
Delta,MI_Delta,133,2020-02-18,MI,0.007575757575757569
Delta,MI_Delta,129,2020-02-19,MI,-0.03007518796992481
Delta,MI_Delta,127,2020-02-20,MI,-0.015503875968992276
Delta,MI_Delta,131,2020-02-21,MI,0.03149606299212593
Delta,MI_Delta,131,2020-02-22,MI,0.0
Delta,MI_Delta,130,2020-02-23,MI,-0.007633587786259555
Delta,MI_Delta,127,2020-02-24,MI,-0.023076923076923106
Delta,MI_Delta,129,2020-02-25,MI,0.015748031496062964
Delta,MI_Delta,127,2020-02-26,MI,-0.015503875968992276
Delta,MI_Delta,127,2020-02-27,MI,0.0
Delta,MI_Delta,126,2020-02-28,MI,-0.007874015748031482
Delta,MI_Delta,122,2020-02-29,MI,-0.031746031746031744
Delta,MI_Delta,121,2020-03-01,MI,-0.008196721311475419
Delta,MI_Delta,123,2020-03-02,MI,0.016528925619834656
Delta,MI_Delta,119,2020-03-03,MI,-0.03252032520325199
Delta,MI_Delta,118,2020-03-04,MI,-0.008403361344537785
Delta,MI_Delta,119,2020-03-05,MI,0.008474576271186418
Delta,MI_Delta,120,2020-03-06,MI,0.008403361344537785
Delta,MI_Delta,119,2020-03-07,MI,-0.008333333333333304
Delta,MI_Delta,122,2020-03-08,MI,0.025210084033613356
Delta,MI_Delta,121,2020-03-09,MI,-0.008196721311475419
Delta,MI_Delta,125,2020-03-10,MI,0.03305785123966931
Delta,MI_Delta,127,2020-03-11,MI,0.016000000000000014
Delta,MI_Delta,131,2020-03-12,MI,0.03149606299212593
Delta,MI_Delta,130,2020-03-13,MI,-0.007633587786259555
Delta,MI_Delta,126,2020-03-14,MI,-0.03076923076923077
Delta,MI_Delta,127,2020-03-15,MI,0.007936507936507908
Delta,MI_Delta,125,2020-03-16,MI,-0.015748031496062964
Delta,MI_Delta,122,2020-03-17,MI,-0.02400000000000002
Delta,MI_Delta,116,2020-03-18,MI,-0.049180327868852514
Delta,MI_Delta,115,2020-03-19,MI,-0.008620689655172376
Delta,MI_Delta,113,2020-03-20,MI,-0.017391304347826098
Delta,MI_Delta,114,2020-03-21,MI,0.008849557522123908
Delta,MI_Delta,113,2020-03-22,MI,-0.00877192982456143
Delta,MI_Delta,112,2020-03-23,MI,-0.008849557522123908
Delta,MI_Delta,111,2020-03-24,MI,-0.008928571428571397
Delta,MI_Delta,111,2020-03-25,MI,0.0
Delta,MI_Delta,110,2020-03-26,MI,-0.009009009009009028
Delta,MI_Delta,108,2020-03-27,MI,-0.018181818181818188
Delta,MI_Delta,106,2020-03-28,MI,-0.01851851851851849
Delta,MI_Delta,106,2020-03-29,MI,0.0
Delta,MI_Delta,105,2020-03-30,MI,-0.009433962264150941
Delta,MI_Delta,103,2020-03-31,MI,-0.01904761904761909
Delta,MI_Delta,100,2020-04-01,MI,-0.029126213592232997
Delta,MI_Delta,92,2020-04-02,MI,-0.07999999999999996
Delta,MI_Delta,89,2020-04-03,MI,-0.03260869565217395
Delta,MI_Delta,89,2020-04-04,MI,0.0
Delta,MI_Delta,88,2020-04-05,MI,-0.011235955056179803
Delta,MI_Delta,87,2020-04-06,MI,-0.011363636363636354
Delta,MI_Delta,85,2020-04-07,MI,-0.02298850574712641
Delta,MI_Delta,83,2020-04-08,MI,-0.02352941176470591
Delta,MI_Delta,83,2020-04-09,MI,0.0
Delta,MI_Delta,83,2020-04-10,MI,0.0
Delta,MI_Delta,83,2020-04-11,MI,0.0
Delta,MI_Delta,84,2020-04-12,MI,0.012048192771084265
Delta,MI_Delta,84,2020-04-13,MI,0.0
Isabella,MI_Isabella,128,2020-02-28,MI,
Isabella,MI_Isabella,131,2020-02-29,MI,0.0234375
Isabella,MI_Isabella,134,2020-03-01,MI,0.022900763358778553
Isabella,MI_Isabella,135,2020-03-02,MI,0.00746268656716409
Isabella,MI_Isabella,134,2020-03-03,MI,-0.007407407407407418
Isabella,MI_Isabella,131,2020-03-05,MI,-0.02238805970149249
Isabella,MI_Isabella,139,2020-03-06,MI,0.06106870229007644
Isabella,MI_Isabella,141,2020-03-07,MI,0.014388489208633004
Isabella,MI_Isabella,137,2020-03-08,MI,-0.028368794326241176
Isabella,MI_Isabella,138,2020-03-09,MI,0.007299270072992803
Isabella,MI_Isabella,140,2020-03-11,MI,0.01449275362318847
Isabella,MI_Isabella,141,2020-03-12,MI,0.0071428571428571175
Isabella,MI_Isabella,138,2020-03-14,MI,-0.021276595744680882
Isabella,MI_Isabella,140,2020-03-15,MI,0.01449275362318847
Isabella,MI_Isabella,139,2020-03-17,MI,-0.0071428571428571175
Isabella,MI_Isabella,130,2020-03-18,MI,-0.06474820143884896
Isabella,MI_Isabella,129,2020-03-19,MI,-0.007692307692307665
Isabella,MI_Isabella,124,2020-03-20,MI,-0.03875968992248058
Isabella,MI_Isabella,124,2020-03-21,MI,0.0
Isabella,MI_Isabella,123,2020-03-22,MI,-0.008064516129032251
Isabella,MI_Isabella,103,2020-04-08,MI,-0.16260162601626016
Isabella,MI_Isabella,104,2020-04-09,MI,0.009708737864077666
Isabella,MI_Isabella,102,2020-04-10,MI,-0.019230769230769273
Isabella,MI_Isabella,99,2020-04-12,MI,-0.02941176470588236
Isabella,MI_Isabella,100,2020-04-13,MI,0.010101010101010166
Midland,MI_Midland,116,2020-01-29,MI,
Midland,MI_Midland,116,2020-01-30,MI,0.0
Midland,MI_Midland,115,2020-01-31,MI,-0.008620689655172376
Midland,MI_Midland,122,2020-02-01,MI,0.0608695652173914
Midland,MI_Midland,113,2020-02-02,MI,-0.07377049180327866
Midland,MI_Midland,115,2020-02-04,MI,0.017699115044247815
Midland,MI_Midland,111,2020-02-05,MI,-0.034782608695652195
Midland,MI_Midland,109,2020-02-06,MI,-0.018018018018018056
Midland,MI_Midland,108,2020-02-07,MI,-0.00917431192660545
Midland,MI_Midland,103,2020-02-09,MI,-0.04629629629629628
Midland,MI_Midland,100,2020-02-10,MI,-0.029126213592232997
Midland,MI_Midland,106,2020-02-11,MI,0.06000000000000005
Midland,MI_Midland,102,2020-02-12,MI,-0.037735849056603765
Midland,MI_Midland,101,2020-02-13,MI,-0.009803921568627416
Midland,MI_Midland,105,2020-02-14,MI,0.03960396039603964
Midland,MI_Midland,108,2020-02-15,MI,0.02857142857142847
Midland,MI_Midland,107,2020-02-16,MI,-0.0092592592592593
Midland,MI_Midland,110,2020-02-17,MI,0.028037383177569986
Midland,MI_Midland,108,2020-02-18,MI,-0.018181818181818188
Midland,MI_Midland,105,2020-02-19,MI,-0.02777777777777779
Midland,MI_Midland,109,2020-02-20,MI,0.03809523809523818
Midland,MI_Midland,112,2020-02-22,MI,0.02752293577981657
Midland,MI_Midland,107,2020-02-23,MI,-0.044642857142857095
Midland,MI_Midland,111,2020-02-24,MI,0.03738317757009346
Midland,MI_Midland,108,2020-02-25,MI,-0.027027027027026973
Midland,MI_Midland,106,2020-02-26,MI,-0.01851851851851849
Midland,MI_Midland,96,2020-03-04,MI,-0.09433962264150941
Midland,MI_Midland,94,2020-03-05,MI,-0.02083333333333337
Midland,MI_Midland,93,2020-03-06,MI,-0.010638297872340385
Midland,MI_Midland,98,2020-03-07,MI,0.053763440860215006
Midland,MI_Midland,94,2020-03-08,MI,-0.04081632653061229
Midland,MI_Midland,97,2020-03-09,MI,0.03191489361702127
Midland,MI_Midland,101,2020-03-10,MI,0.04123711340206193
Midland,MI_Midland,112,2020-03-12,MI,0.10891089108910901
Midland,MI_Midland,113,2020-03-13,MI,0.008928571428571397
Midland,MI_Midland,117,2020-03-14,MI,0.03539823008849563
Midland,MI_Midland,116,2020-03-15,MI,-0.008547008547008517
Midland,MI_Midland,107,2020-03-17,MI,-0.07758620689655171
Midland,MI_Midland,108,2020-03-18,MI,0.009345794392523255
Midland,MI_Midland,107,2020-03-19,MI,-0.0092592592592593
Midland,MI_Midland,106,2020-03-20,MI,-0.009345794392523366
Midland,MI_Midland,99,2020-03-21,MI,-0.06603773584905659
Midland,MI_Midland,73,2020-04-12,MI,-0.26262626262626265
Oakland,MI_Oakland,917,2020-04-09,MI,
Oakland,MI_Oakland,916,2020-04-10,MI,-0.0010905125408942062
Oakland,MI_Oakland,896,2020-04-11,MI,-0.02183406113537123
Oakland,MI_Oakland,889,2020-04-12,MI,-0.0078125
Oakland,MI_Oakland,892,2020-04-13,MI,0.003374578177727683
Saginaw,MI_Saginaw,368,2020-03-17,MI,
Saginaw,MI_Saginaw,366,2020-03-18,MI,-0.005434782608695676
Saginaw,MI_Saginaw,366,2020-03-19,MI,0.0
Saginaw,MI_Saginaw,366,2020-03-20,MI,0.0
Saginaw,MI_Saginaw,361,2020-03-21,MI,-0.013661202185792365
Saginaw,MI_Saginaw,364,2020-03-22,MI,0.008310249307479145
Saginaw,MI_Saginaw,364,2020-03-23,MI,0.0
Saginaw,MI_Saginaw,332,2020-03-24,MI,-0.08791208791208793
Saginaw,MI_Saginaw,327,2020-03-25,MI,-0.015060240963855387
Saginaw,MI_Saginaw,325,2020-03-26,MI,-0.006116207951070374
Saginaw,MI_Saginaw,324,2020-03-27,MI,-0.003076923076923088
Saginaw,MI_Saginaw,323,2020-03-28,MI,-0.0030864197530864335
Saginaw,MI_Saginaw,328,2020-03-29,MI,0.015479876160990669
Saginaw,MI_Saginaw,328,2020-03-30,MI,0.0
Saginaw,MI_Saginaw,321,2020-03-31,MI,-0.021341463414634165
Saginaw,MI_Saginaw,316,2020-04-01,MI,-0.015576323987538943
Saginaw,MI_Saginaw,318,2020-04-02,MI,0.006329113924050667
Saginaw,MI_Saginaw,293,2020-04-03,MI,-0.07861635220125784
Saginaw,MI_Saginaw,283,2020-04-04,MI,-0.03412969283276446
Saginaw,MI_Saginaw,290,2020-04-05,MI,0.02473498233215543
Saginaw,MI_Saginaw,292,2020-04-06,MI,0.006896551724137945
Saginaw,MI_Saginaw,284,2020-04-07,MI,-0.0273972602739726
Saginaw,MI_Saginaw,290,2020-04-08,MI,0.021126760563380254
Saginaw,MI_Saginaw,283,2020-04-09,MI,-0.024137931034482807
Saginaw,MI_Saginaw,275,2020-04-10,MI,-0.028268551236749095
Saginaw,MI_Saginaw,277,2020-04-11,MI,0.0072727272727273196
Saginaw,MI_Saginaw,276,2020-04-12,MI,-0.0036101083032491488
Saginaw,MI_Saginaw,277,2020-04-13,MI,0.0036231884057971175
Van_Buren,MI_Van_Buren,71,2020-04-10,MI,
Van_Buren,MI_Van_Buren,73,2020-04-11,MI,0.028169014084507005
Van_Buren,MI_Van_Buren,72,2020-04-12,MI,-0.013698630136986356
Van_Buren,MI_Van_Buren,72,2020-04-13,MI,0.0
Wayne,MI_Wayne,2069,2020-01-01,MI,
Wayne,MI_Wayne,2075,2020-01-02,MI,0.002899951667472145
Wayne,MI_Wayne,2097,2020-01-03,MI,0.010602409638554189
Wayne,MI_Wayne,2114,2020-01-04,MI,0.008106819265617515
Wayne,MI_Wayne,2123,2020-01-05,MI,0.004257332071901709
Wayne,MI_Wayne,2112,2020-01-06,MI,-0.005181347150259086
Wayne,MI_Wayne,2104,2020-01-07,MI,-0.0037878787878787845
Wayne,MI_Wayne,2121,2020-01-08,MI,0.008079847908745164
Wayne,MI_Wayne,2121,2020-01-09,MI,0.0
Wayne,MI_Wayne,2093,2020-01-10,MI,-0.01320132013201325
Wayne,MI_Wayne,2135,2020-01-11,MI,0.02006688963210701
Wayne,MI_Wayne,2139,2020-01-12,MI,0.0018735362997657212
Wayne,MI_Wayne,2109,2020-01-13,MI,-0.014025245441795287
Wayne,MI_Wayne,2094,2020-01-14,MI,-0.007112375533428139
Wayne,MI_Wayne,2101,2020-01-15,MI,0.003342884431709603
Wayne,MI_Wayne,2094,2020-01-16,MI,-0.0033317467872441275
Wayne,MI_Wayne,2074,2020-01-17,MI,-0.009551098376313294
Wayne,MI_Wayne,2105,2020-01-18,MI,0.01494696239151394
Wayne,MI_Wayne,2111,2020-01-19,MI,0.002850356294536782
Wayne,MI_Wayne,2094,2020-01-20,MI,-0.008053055423969724
Wayne,MI_Wayne,2101,2020-01-21,MI,0.003342884431709603
Wayne,MI_Wayne,2096,2020-01-22,MI,-0.002379819133745853
Wayne,MI_Wayne,2123,2020-01-23,MI,0.01288167938931295
Wayne,MI_Wayne,2118,2020-01-24,MI,-0.0023551577955722713
Wayne,MI_Wayne,2138,2020-01-25,MI,0.009442870632672351
Wayne,MI_Wayne,2149,2020-01-26,MI,0.005144995322731605
Wayne,MI_Wayne,2138,2020-01-27,MI,-0.005118659841786832
Wayne,MI_Wayne,2126,2020-01-28,MI,-0.005612722170252549
Wayne,MI_Wayne,2120,2020-01-29,MI,-0.002822201317027262
Wayne,MI_Wayne,2126,2020-01-30,MI,0.002830188679245227
Wayne,MI_Wayne,2127,2020-01-31,MI,0.0004703668861711918
Wayne,MI_Wayne,2116,2020-02-01,MI,-0.005171603196991059
Wayne,MI_Wayne,2123,2020-02-02,MI,0.0033081285444234165
Wayne,MI_Wayne,2103,2020-02-03,MI,-0.009420631182289196
Wayne,MI_Wayne,2114,2020-02-04,MI,0.005230622919638606
Wayne,MI_Wayne,2129,2020-02-05,MI,0.007095553453169368
Wayne,MI_Wayne,2133,2020-02-06,MI,0.0018788163457021945
Wayne,MI_Wayne,2084,2020-02-07,MI,-0.02297233942803567
Wayne,MI_Wayne,2141,2020-02-08,MI,0.027351247600767792
Wayne,MI_Wayne,2152,2020-02-09,MI,0.005137786081270468
Wayne,MI_Wayne,2144,2020-02-10,MI,-0.0037174721189591198
Wayne,MI_Wayne,2147,2020-02-11,MI,0.0013992537313431974
Wayne,MI_Wayne,2145,2020-02-12,MI,-0.0009315323707498324
Wayne,MI_Wayne,2142,2020-02-13,MI,-0.0013986013986013734
Wayne,MI_Wayne,2149,2020-02-14,MI,0.0032679738562091387
Wayne,MI_Wayne,2165,2020-02-16,MI,0.007445323406235493
Wayne,MI_Wayne,2153,2020-02-17,MI,-0.0055427251732101945
Wayne,MI_Wayne,2152,2020-02-18,MI,-0.0004644681839294229
Wayne,MI_Wayne,2184,2020-02-19,MI,0.014869888475836479
Wayne,MI_Wayne,2130,2020-02-20,MI,-0.02472527472527475
Wayne,MI_Wayne,2157,2020-02-21,MI,0.012676056338028152
Wayne,MI_Wayne,2151,2020-02-22,MI,-0.0027816411682892728
Wayne,MI_Wayne,2150,2020-02-23,MI,-0.00046490004649002437
Wayne,MI_Wayne,2134,2020-02-24,MI,-0.007441860465116301
Wayne,MI_Wayne,2133,2020-02-25,MI,-0.00046860356138711534
Wayne,MI_Wayne,2121,2020-02-26,MI,-0.005625879043600568
Wayne,MI_Wayne,2117,2020-02-27,MI,-0.001885902876001877
Wayne,MI_Wayne,2091,2020-02-28,MI,-0.01228153046764291
Wayne,MI_Wayne,2098,2020-02-29,MI,0.0033476805356289496
Wayne,MI_Wayne,2103,2020-03-01,MI,0.0023832221163011535
Wayne,MI_Wayne,2088,2020-03-02,MI,-0.007132667617689048
Wayne,MI_Wayne,2087,2020-03-03,MI,-0.00047892720306508263
Wayne,MI_Wayne,2062,2020-03-04,MI,-0.011978917105893605
Wayne,MI_Wayne,2095,2020-03-05,MI,0.01600387972841899
Wayne,MI_Wayne,2069,2020-03-06,MI,-0.012410501193317436
Wayne,MI_Wayne,2080,2020-03-07,MI,0.0053165780570323395
Wayne,MI_Wayne,2083,2020-03-08,MI,0.0014423076923077982
Wayne,MI_Wayne,2067,2020-03-09,MI,-0.0076812289966394776
Wayne,MI_Wayne,2086,2020-03-10,MI,0.00919206579583931
Wayne,MI_Wayne,2065,2020-03-11,MI,-0.010067114093959773
Wayne,MI_Wayne,2064,2020-03-12,MI,-0.0004842615012106144
Wayne,MI_Wayne,2080,2020-03-13,MI,0.007751937984496138
Wayne,MI_Wayne,2060,2020-03-14,MI,-0.009615384615384581
Wayne,MI_Wayne,2070,2020-03-15,MI,0.004854368932038833
Wayne,MI_Wayne,2054,2020-03-16,MI,-0.007729468599033784
Wayne,MI_Wayne,2039,2020-03-17,MI,-0.007302823758519983
Wayne,MI_Wayne,1996,2020-03-18,MI,-0.02108876900441392
Wayne,MI_Wayne,1958,2020-03-19,MI,-0.019038076152304573
Wayne,MI_Wayne,1945,2020-03-20,MI,-0.006639427987742641
Wayne,MI_Wayne,1898,2020-03-21,MI,-0.02416452442159378
Wayne,MI_Wayne,1902,2020-03-22,MI,0.0021074815595363283
Wayne,MI_Wayne,1906,2020-03-23,MI,0.002103049421661396
Wayne,MI_Wayne,1875,2020-03-24,MI,-0.01626442812172091
Wayne,MI_Wayne,1861,2020-03-25,MI,-0.0074666666666666215
Wayne,MI_Wayne,1852,2020-03-26,MI,-0.004836109618484685
Wayne,MI_Wayne,1838,2020-03-27,MI,-0.0075593952483801186
Wayne,MI_Wayne,1822,2020-03-28,MI,-0.008705114254624613
Wayne,MI_Wayne,1819,2020-03-29,MI,-0.0016465422612513825
Wayne,MI_Wayne,1819,2020-03-30,MI,0.0
Wayne,MI_Wayne,1802,2020-03-31,MI,-0.009345794392523366
Wayne,MI_Wayne,1793,2020-04-01,MI,-0.004994450610432799
Wayne,MI_Wayne,1787,2020-04-02,MI,-0.003346346904629094
Wayne,MI_Wayne,1781,2020-04-03,MI,-0.003357582540570836
Wayne,MI_Wayne,1771,2020-04-04,MI,-0.005614823133071267
Wayne,MI_Wayne,1773,2020-04-05,MI,0.0011293054771315258
Wayne,MI_Wayne,1776,2020-04-06,MI,0.0016920473773265332
Wayne,MI_Wayne,1783,2020-04-07,MI,0.003941441441441373
Wayne,MI_Wayne,1764,2020-04-08,MI,-0.010656197420078506
Wayne,MI_Wayne,1757,2020-04-09,MI,-0.003968253968253954
Wayne,MI_Wayne,1753,2020-04-10,MI,-0.0022766078542970636
Wayne,MI_Wayne,1739,2020-04-11,MI,-0.00798630918425558
Wayne,MI_Wayne,1740,2020-04-12,MI,0.0005750431282345314
Wayne,MI_Wayne,1745,2020-04-13,MI,0.002873563218390718
Beltrami,MN_Beltrami,93,2020-01-01,MN,
Beltrami,MN_Beltrami,99,2020-01-02,MN,0.06451612903225801
Beltrami,MN_Beltrami,93,2020-01-03,MN,-0.06060606060606055
Beltrami,MN_Beltrami,100,2020-01-04,MN,0.07526881720430101
Beltrami,MN_Beltrami,102,2020-01-05,MN,0.020000000000000018
Beltrami,MN_Beltrami,107,2020-01-06,MN,0.0490196078431373
Beltrami,MN_Beltrami,96,2020-01-07,MN,-0.10280373831775702
Beltrami,MN_Beltrami,104,2020-01-08,MN,0.08333333333333326
Beltrami,MN_Beltrami,101,2020-01-09,MN,-0.028846153846153855
Beltrami,MN_Beltrami,99,2020-01-10,MN,-0.01980198019801982
Beltrami,MN_Beltrami,106,2020-01-11,MN,0.07070707070707072
Beltrami,MN_Beltrami,119,2020-01-12,MN,0.12264150943396235
Beltrami,MN_Beltrami,125,2020-01-13,MN,0.050420168067226934
Beltrami,MN_Beltrami,118,2020-01-14,MN,-0.05600000000000005
Beltrami,MN_Beltrami,109,2020-01-15,MN,-0.07627118644067798
Beltrami,MN_Beltrami,107,2020-01-16,MN,-0.01834862385321101
Beltrami,MN_Beltrami,107,2020-01-17,MN,0.0
Beltrami,MN_Beltrami,106,2020-01-18,MN,-0.009345794392523366
Beltrami,MN_Beltrami,110,2020-01-19,MN,0.037735849056603765
Beltrami,MN_Beltrami,115,2020-01-20,MN,0.045454545454545414
Beltrami,MN_Beltrami,123,2020-01-21,MN,0.06956521739130439
Beltrami,MN_Beltrami,119,2020-01-22,MN,-0.03252032520325199
Beltrami,MN_Beltrami,113,2020-01-23,MN,-0.050420168067226934
Beltrami,MN_Beltrami,112,2020-01-24,MN,-0.008849557522123908
Beltrami,MN_Beltrami,116,2020-01-25,MN,0.03571428571428581
Beltrami,MN_Beltrami,124,2020-01-26,MN,0.06896551724137923
Beltrami,MN_Beltrami,127,2020-01-27,MN,0.024193548387096753
