County,Population,Scrape_Date,State,Facility_Identifier
Snohomish,819,2020-02-19,WA,WA_Snohomish
Snohomish,824,2020-02-20,WA,WA_Snohomish
Snohomish,813,2020-02-21,WA,WA_Snohomish
Snohomish,810,2020-02-22,WA,WA_Snohomish
Snohomish,834,2020-02-23,WA,WA_Snohomish
Snohomish,847,2020-02-24,WA,WA_Snohomish
Snohomish,825,2020-02-25,WA,WA_Snohomish
Snohomish,817,2020-02-26,WA,WA_Snohomish
Snohomish,806,2020-02-27,WA,WA_Snohomish
Snohomish,795,2020-02-28,WA,WA_Snohomish
Snohomish,807,2020-02-29,WA,WA_Snohomish
Snohomish,835,2020-03-01,WA,WA_Snohomish
Snohomish,834,2020-03-02,WA,WA_Snohomish
Snohomish,815,2020-03-03,WA,WA_Snohomish
Snohomish,786,2020-03-04,WA,WA_Snohomish
Snohomish,770,2020-03-05,WA,WA_Snohomish
Snohomish,764,2020-03-06,WA,WA_Snohomish
Snohomish,754,2020-03-07,WA,WA_Snohomish
Snohomish,759,2020-03-08,WA,WA_Snohomish
Snohomish,753,2020-03-09,WA,WA_Snohomish
Snohomish,743,2020-03-10,WA,WA_Snohomish
Snohomish,724,2020-03-11,WA,WA_Snohomish
Snohomish,706,2020-03-12,WA,WA_Snohomish
Snohomish,711,2020-03-13,WA,WA_Snohomish
Snohomish,718,2020-03-14,WA,WA_Snohomish
Snohomish,718,2020-03-15,WA,WA_Snohomish
Snohomish_Lynnwood,37,2020-01-01,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-01-02,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-03,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-01-04,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-05,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,45,2020-01-06,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-01-07,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,46,2020-01-08,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,45,2020-01-09,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,45,2020-01-10,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-11,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-01-12,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,46,2020-01-13,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-01-14,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,43,2020-01-15,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,43,2020-01-16,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,44,2020-01-17,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-18,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,39,2020-01-19,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-20,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-21,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,43,2020-01-22,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-01-23,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-01-24,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-01-25,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-01-26,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-01-27,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,44,2020-01-28,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-01-29,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,37,2020-01-30,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,44,2020-01-31,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-02-01,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,43,2020-02-02,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,47,2020-02-03,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,51,2020-02-04,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,48,2020-02-05,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,48,2020-02-06,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,50,2020-02-07,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,45,2020-02-08,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,46,2020-02-09,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-02-10,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,43,2020-02-11,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,36,2020-02-12,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,37,2020-02-13,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,35,2020-02-14,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,34,2020-02-16,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,34,2020-02-17,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,37,2020-02-18,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,38,2020-02-19,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,38,2020-02-20,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,37,2020-02-21,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,39,2020-02-22,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,39,2020-02-23,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-02-24,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,42,2020-02-25,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-02-26,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-02-27,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,40,2020-02-28,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,37,2020-02-29,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,39,2020-03-01,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-03-02,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,46,2020-03-03,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,44,2020-03-04,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-03-05,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-03-06,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,43,2020-03-07,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,48,2020-03-08,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,50,2020-03-09,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,49,2020-03-10,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,46,2020-03-11,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,41,2020-03-12,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,38,2020-03-13,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,34,2020-03-14,WA,WA_Snohomish_Lynnwood
Snohomish_Lynnwood,33,2020-03-15,WA,WA_Snohomish_Lynnwood
Snohomish_Marysville,31,2020-01-01,WA,WA_Snohomish_Marysville
Snohomish_Marysville,34,2020-01-02,WA,WA_Snohomish_Marysville
Snohomish_Marysville,33,2020-01-03,WA,WA_Snohomish_Marysville
Snohomish_Marysville,33,2020-01-04,WA,WA_Snohomish_Marysville
Snohomish_Marysville,37,2020-01-05,WA,WA_Snohomish_Marysville
Snohomish_Marysville,38,2020-01-06,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-01-07,WA,WA_Snohomish_Marysville
Snohomish_Marysville,37,2020-01-08,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-01-09,WA,WA_Snohomish_Marysville
Snohomish_Marysville,47,2020-01-10,WA,WA_Snohomish_Marysville
Snohomish_Marysville,43,2020-01-11,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-01-12,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-01-13,WA,WA_Snohomish_Marysville
Snohomish_Marysville,37,2020-01-14,WA,WA_Snohomish_Marysville
Snohomish_Marysville,38,2020-01-15,WA,WA_Snohomish_Marysville
Snohomish_Marysville,37,2020-01-16,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-01-17,WA,WA_Snohomish_Marysville
Snohomish_Marysville,36,2020-01-18,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-01-19,WA,WA_Snohomish_Marysville
Snohomish_Marysville,38,2020-01-20,WA,WA_Snohomish_Marysville
Snohomish_Marysville,47,2020-01-21,WA,WA_Snohomish_Marysville
Snohomish_Marysville,38,2020-01-22,WA,WA_Snohomish_Marysville
Snohomish_Marysville,43,2020-01-23,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-01-24,WA,WA_Snohomish_Marysville
Snohomish_Marysville,40,2020-01-25,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-01-26,WA,WA_Snohomish_Marysville
Snohomish_Marysville,46,2020-01-27,WA,WA_Snohomish_Marysville
Snohomish_Marysville,43,2020-01-28,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-01-29,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-01-30,WA,WA_Snohomish_Marysville
Snohomish_Marysville,40,2020-01-31,WA,WA_Snohomish_Marysville
Snohomish_Marysville,36,2020-02-01,WA,WA_Snohomish_Marysville
Snohomish_Marysville,37,2020-02-02,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-02-03,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-02-04,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-02-05,WA,WA_Snohomish_Marysville
Snohomish_Marysville,38,2020-02-06,WA,WA_Snohomish_Marysville
Snohomish_Marysville,45,2020-02-07,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-02-08,WA,WA_Snohomish_Marysville
Snohomish_Marysville,47,2020-02-09,WA,WA_Snohomish_Marysville
Snohomish_Marysville,50,2020-02-10,WA,WA_Snohomish_Marysville
Snohomish_Marysville,46,2020-02-11,WA,WA_Snohomish_Marysville
Snohomish_Marysville,49,2020-02-12,WA,WA_Snohomish_Marysville
Snohomish_Marysville,45,2020-02-13,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-02-14,WA,WA_Snohomish_Marysville
Snohomish_Marysville,44,2020-02-16,WA,WA_Snohomish_Marysville
Snohomish_Marysville,44,2020-02-17,WA,WA_Snohomish_Marysville
Snohomish_Marysville,46,2020-02-18,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-02-19,WA,WA_Snohomish_Marysville
Snohomish_Marysville,42,2020-02-20,WA,WA_Snohomish_Marysville
Snohomish_Marysville,48,2020-02-21,WA,WA_Snohomish_Marysville
Snohomish_Marysville,40,2020-02-22,WA,WA_Snohomish_Marysville
Snohomish_Marysville,38,2020-02-23,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-02-24,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-02-25,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-02-26,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-02-27,WA,WA_Snohomish_Marysville
Snohomish_Marysville,39,2020-02-28,WA,WA_Snohomish_Marysville
Snohomish_Marysville,37,2020-02-29,WA,WA_Snohomish_Marysville
Snohomish_Marysville,40,2020-03-01,WA,WA_Snohomish_Marysville
Snohomish_Marysville,41,2020-03-02,WA,WA_Snohomish_Marysville
Snohomish_Marysville,33,2020-03-03,WA,WA_Snohomish_Marysville
Snohomish_Marysville,32,2020-03-04,WA,WA_Snohomish_Marysville
Snohomish_Marysville,32,2020-03-05,WA,WA_Snohomish_Marysville
Snohomish_Marysville,35,2020-03-06,WA,WA_Snohomish_Marysville
Snohomish_Marysville,33,2020-03-07,WA,WA_Snohomish_Marysville
Snohomish_Marysville,35,2020-03-08,WA,WA_Snohomish_Marysville
Snohomish_Marysville,36,2020-03-09,WA,WA_Snohomish_Marysville
Snohomish_Marysville,35,2020-03-10,WA,WA_Snohomish_Marysville
Snohomish_Marysville,33,2020-03-11,WA,WA_Snohomish_Marysville
Snohomish_Marysville,29,2020-03-12,WA,WA_Snohomish_Marysville
Snohomish_Marysville,32,2020-03-13,WA,WA_Snohomish_Marysville
Snohomish_Marysville,31,2020-03-14,WA,WA_Snohomish_Marysville
Snohomish_Marysville,33,2020-03-15,WA,WA_Snohomish_Marysville
Stevens,40,2020-01-14,WA,WA_Stevens
Stevens,40,2020-01-15,WA,WA_Stevens
Stevens,40,2020-01-16,WA,WA_Stevens
Stevens,40,2020-01-17,WA,WA_Stevens
Stevens,40,2020-01-18,WA,WA_Stevens
Stevens,40,2020-01-19,WA,WA_Stevens
Stevens,40,2020-01-20,WA,WA_Stevens
Stevens,40,2020-01-21,WA,WA_Stevens
Stevens,40,2020-01-22,WA,WA_Stevens
Stevens,40,2020-01-23,WA,WA_Stevens
Stevens,40,2020-01-24,WA,WA_Stevens
Stevens,40,2020-01-25,WA,WA_Stevens
Stevens,40,2020-01-26,WA,WA_Stevens
Stevens,40,2020-01-27,WA,WA_Stevens
Stevens,40,2020-01-28,WA,WA_Stevens
Stevens,40,2020-01-29,WA,WA_Stevens
Stevens,40,2020-01-31,WA,WA_Stevens
Stevens,40,2020-02-01,WA,WA_Stevens
Stevens,40,2020-02-02,WA,WA_Stevens
Stevens,40,2020-02-03,WA,WA_Stevens
Stevens,40,2020-02-04,WA,WA_Stevens
Stevens,40,2020-02-05,WA,WA_Stevens
Stevens,40,2020-02-06,WA,WA_Stevens
Stevens,40,2020-02-07,WA,WA_Stevens
Stevens,40,2020-02-08,WA,WA_Stevens
Stevens,40,2020-02-09,WA,WA_Stevens
Stevens,40,2020-02-10,WA,WA_Stevens
Stevens,40,2020-02-11,WA,WA_Stevens
Stevens,40,2020-02-12,WA,WA_Stevens
Stevens,40,2020-02-13,WA,WA_Stevens
Stevens,40,2020-02-14,WA,WA_Stevens
Stevens,40,2020-02-15,WA,WA_Stevens
Stevens,40,2020-02-16,WA,WA_Stevens
Stevens,40,2020-02-17,WA,WA_Stevens
Stevens,40,2020-02-18,WA,WA_Stevens
Stevens,40,2020-02-19,WA,WA_Stevens
Stevens,40,2020-02-20,WA,WA_Stevens
Stevens,40,2020-02-21,WA,WA_Stevens
Stevens,40,2020-02-22,WA,WA_Stevens
Stevens,40,2020-02-23,WA,WA_Stevens
Stevens,40,2020-02-24,WA,WA_Stevens
Stevens,40,2020-02-25,WA,WA_Stevens
Stevens,40,2020-02-26,WA,WA_Stevens
Stevens,40,2020-02-27,WA,WA_Stevens
Stevens,40,2020-02-28,WA,WA_Stevens
Stevens,40,2020-03-04,WA,WA_Stevens
Stevens,40,2020-03-05,WA,WA_Stevens
Stevens,40,2020-03-06,WA,WA_Stevens
Stevens,40,2020-03-07,WA,WA_Stevens
Stevens,40,2020-03-08,WA,WA_Stevens
Stevens,40,2020-03-09,WA,WA_Stevens
Stevens,40,2020-03-10,WA,WA_Stevens
Stevens,40,2020-03-11,WA,WA_Stevens
Stevens,40,2020-03-12,WA,WA_Stevens
Stevens,40,2020-03-13,WA,WA_Stevens
Stevens,40,2020-03-14,WA,WA_Stevens
Thurston,348,2020-01-01,WA,WA_Thurston
Thurston,355,2020-01-02,WA,WA_Thurston
Thurston,350,2020-01-03,WA,WA_Thurston
Thurston,355,2020-01-04,WA,WA_Thurston
Thurston,360,2020-01-05,WA,WA_Thurston
Thurston,368,2020-01-06,WA,WA_Thurston
Thurston,356,2020-01-07,WA,WA_Thurston
Thurston,358,2020-01-08,WA,WA_Thurston
Thurston,354,2020-01-09,WA,WA_Thurston
Thurston,353,2020-01-10,WA,WA_Thurston
Thurston,347,2020-01-11,WA,WA_Thurston
Thurston,356,2020-01-12,WA,WA_Thurston
Thurston,365,2020-01-13,WA,WA_Thurston
Thurston,348,2020-01-14,WA,WA_Thurston
Thurston,353,2020-01-15,WA,WA_Thurston
Thurston,355,2020-01-16,WA,WA_Thurston
Thurston,363,2020-01-17,WA,WA_Thurston
Thurston,352,2020-01-18,WA,WA_Thurston
Thurston,362,2020-01-19,WA,WA_Thurston
Thurston,364,2020-01-20,WA,WA_Thurston
Thurston,379,2020-01-21,WA,WA_Thurston
Thurston,374,2020-01-22,WA,WA_Thurston
Thurston,376,2020-01-23,WA,WA_Thurston
Thurston,366,2020-01-24,WA,WA_Thurston
Thurston,366,2020-01-25,WA,WA_Thurston
Thurston,379,2020-01-26,WA,WA_Thurston
Thurston,390,2020-01-27,WA,WA_Thurston
Thurston,385,2020-01-28,WA,WA_Thurston
Thurston,384,2020-01-29,WA,WA_Thurston
Thurston,386,2020-01-30,WA,WA_Thurston
Thurston,378,2020-01-31,WA,WA_Thurston
Thurston,362,2020-02-01,WA,WA_Thurston
Thurston,374,2020-02-02,WA,WA_Thurston
Thurston,379,2020-02-03,WA,WA_Thurston
Thurston,375,2020-02-04,WA,WA_Thurston
Thurston,376,2020-02-05,WA,WA_Thurston
Thurston,384,2020-02-06,WA,WA_Thurston
Thurston,378,2020-02-07,WA,WA_Thurston
Thurston,371,2020-02-08,WA,WA_Thurston
Thurston,381,2020-02-09,WA,WA_Thurston
Thurston,388,2020-02-10,WA,WA_Thurston
Thurston,368,2020-02-11,WA,WA_Thurston
Thurston_Olympia,20,2020-01-01,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-01-02,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-03,WA,WA_Thurston_Olympia
Thurston_Olympia,21,2020-01-04,WA,WA_Thurston_Olympia
Thurston_Olympia,23,2020-01-05,WA,WA_Thurston_Olympia
Thurston_Olympia,27,2020-01-06,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-07,WA,WA_Thurston_Olympia
Thurston_Olympia,24,2020-01-08,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-09,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-10,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-11,WA,WA_Thurston_Olympia
Thurston_Olympia,21,2020-01-12,WA,WA_Thurston_Olympia
Thurston_Olympia,23,2020-01-13,WA,WA_Thurston_Olympia
Thurston_Olympia,22,2020-01-14,WA,WA_Thurston_Olympia
Thurston_Olympia,22,2020-01-15,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-16,WA,WA_Thurston_Olympia
Thurston_Olympia,23,2020-01-17,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-01-18,WA,WA_Thurston_Olympia
Thurston_Olympia,23,2020-01-19,WA,WA_Thurston_Olympia
Thurston_Olympia,22,2020-01-20,WA,WA_Thurston_Olympia
Thurston_Olympia,24,2020-01-21,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-01-22,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-23,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-01-24,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-01-25,WA,WA_Thurston_Olympia
Thurston_Olympia,22,2020-01-26,WA,WA_Thurston_Olympia
Thurston_Olympia,27,2020-01-27,WA,WA_Thurston_Olympia
Thurston_Olympia,22,2020-01-28,WA,WA_Thurston_Olympia
Thurston_Olympia,17,2020-01-29,WA,WA_Thurston_Olympia
Thurston_Olympia,18,2020-01-30,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-01-31,WA,WA_Thurston_Olympia
Thurston_Olympia,16,2020-02-01,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-02-02,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-02-03,WA,WA_Thurston_Olympia
Thurston_Olympia,15,2020-02-04,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-02-05,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-02-06,WA,WA_Thurston_Olympia
Thurston_Olympia,21,2020-02-07,WA,WA_Thurston_Olympia
Thurston_Olympia,23,2020-02-08,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-02-09,WA,WA_Thurston_Olympia
Thurston_Olympia,25,2020-02-10,WA,WA_Thurston_Olympia
Thurston_Olympia,19,2020-02-11,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-02-12,WA,WA_Thurston_Olympia
Thurston_Olympia,20,2020-02-13,WA,WA_Thurston_Olympia
Thurston_Olympia,24,2020-02-14,WA,WA_Thurston_Olympia
Thurston_Olympia,25,2020-02-16,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-02-17,WA,WA_Thurston_Olympia
Thurston_Olympia,31,2020-02-18,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-02-19,WA,WA_Thurston_Olympia
Thurston_Olympia,27,2020-02-20,WA,WA_Thurston_Olympia
Thurston_Olympia,28,2020-02-21,WA,WA_Thurston_Olympia
Thurston_Olympia,29,2020-02-22,WA,WA_Thurston_Olympia
Thurston_Olympia,32,2020-02-23,WA,WA_Thurston_Olympia
Thurston_Olympia,32,2020-02-24,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-02-25,WA,WA_Thurston_Olympia
Thurston_Olympia,30,2020-02-26,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-02-27,WA,WA_Thurston_Olympia
Thurston_Olympia,27,2020-02-28,WA,WA_Thurston_Olympia
Thurston_Olympia,27,2020-02-29,WA,WA_Thurston_Olympia
Thurston_Olympia,30,2020-03-01,WA,WA_Thurston_Olympia
Thurston_Olympia,31,2020-03-02,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-03-03,WA,WA_Thurston_Olympia
Thurston_Olympia,25,2020-03-04,WA,WA_Thurston_Olympia
Thurston_Olympia,28,2020-03-05,WA,WA_Thurston_Olympia
Thurston_Olympia,25,2020-03-06,WA,WA_Thurston_Olympia
Thurston_Olympia,28,2020-03-07,WA,WA_Thurston_Olympia
Thurston_Olympia,32,2020-03-08,WA,WA_Thurston_Olympia
Thurston_Olympia,31,2020-03-09,WA,WA_Thurston_Olympia
Thurston_Olympia,22,2020-03-10,WA,WA_Thurston_Olympia
Thurston_Olympia,23,2020-03-11,WA,WA_Thurston_Olympia
Thurston_Olympia,27,2020-03-12,WA,WA_Thurston_Olympia
Thurston_Olympia,26,2020-03-13,WA,WA_Thurston_Olympia
Thurston_Olympia,18,2020-03-14,WA,WA_Thurston_Olympia
Walla_Walla,76,2020-01-01,WA,WA_Walla_Walla
Walla_Walla,79,2020-01-02,WA,WA_Walla_Walla
Walla_Walla,73,2020-01-03,WA,WA_Walla_Walla
Walla_Walla,77,2020-01-04,WA,WA_Walla_Walla
Walla_Walla,81,2020-01-05,WA,WA_Walla_Walla
Walla_Walla,78,2020-01-06,WA,WA_Walla_Walla
Walla_Walla,76,2020-01-07,WA,WA_Walla_Walla
Walla_Walla,78,2020-01-08,WA,WA_Walla_Walla
Walla_Walla,71,2020-01-09,WA,WA_Walla_Walla
Walla_Walla,77,2020-01-10,WA,WA_Walla_Walla
Walla_Walla,84,2020-01-11,WA,WA_Walla_Walla
Walla_Walla,87,2020-01-12,WA,WA_Walla_Walla
Walla_Walla,78,2020-01-13,WA,WA_Walla_Walla
Walla_Walla,80,2020-01-14,WA,WA_Walla_Walla
Walla_Walla,80,2020-01-15,WA,WA_Walla_Walla
Walla_Walla,69,2020-01-16,WA,WA_Walla_Walla
Walla_Walla,65,2020-01-17,WA,WA_Walla_Walla
Walla_Walla,71,2020-01-18,WA,WA_Walla_Walla
Walla_Walla,76,2020-01-19,WA,WA_Walla_Walla
Walla_Walla,76,2020-01-20,WA,WA_Walla_Walla
Walla_Walla,72,2020-01-21,WA,WA_Walla_Walla
Walla_Walla,67,2020-01-22,WA,WA_Walla_Walla
Walla_Walla,71,2020-01-23,WA,WA_Walla_Walla
Walla_Walla,74,2020-01-24,WA,WA_Walla_Walla
Walla_Walla,77,2020-01-25,WA,WA_Walla_Walla
Walla_Walla,81,2020-01-26,WA,WA_Walla_Walla
Walla_Walla,70,2020-01-27,WA,WA_Walla_Walla
Walla_Walla,73,2020-01-28,WA,WA_Walla_Walla
Walla_Walla,77,2020-01-29,WA,WA_Walla_Walla
Walla_Walla,75,2020-01-30,WA,WA_Walla_Walla
Walla_Walla,81,2020-01-31,WA,WA_Walla_Walla
Walla_Walla,91,2020-02-01,WA,WA_Walla_Walla
Walla_Walla,94,2020-02-02,WA,WA_Walla_Walla
Walla_Walla,91,2020-02-03,WA,WA_Walla_Walla
Walla_Walla,83,2020-02-04,WA,WA_Walla_Walla
Walla_Walla,83,2020-02-05,WA,WA_Walla_Walla
Walla_Walla,78,2020-02-06,WA,WA_Walla_Walla
Walla_Walla,84,2020-02-07,WA,WA_Walla_Walla
Walla_Walla,90,2020-02-08,WA,WA_Walla_Walla
Walla_Walla,94,2020-02-09,WA,WA_Walla_Walla
Walla_Walla,88,2020-02-10,WA,WA_Walla_Walla
Walla_Walla,80,2020-02-11,WA,WA_Walla_Walla
Walla_Walla,87,2020-02-12,WA,WA_Walla_Walla
Walla_Walla,82,2020-02-13,WA,WA_Walla_Walla
Walla_Walla,83,2020-02-14,WA,WA_Walla_Walla
Walla_Walla,83,2020-02-16,WA,WA_Walla_Walla
Walla_Walla,83,2020-02-17,WA,WA_Walla_Walla
Walla_Walla,81,2020-02-18,WA,WA_Walla_Walla
Walla_Walla,79,2020-02-19,WA,WA_Walla_Walla
Walla_Walla,81,2020-02-20,WA,WA_Walla_Walla
Walla_Walla,78,2020-02-21,WA,WA_Walla_Walla
Walla_Walla,77,2020-02-22,WA,WA_Walla_Walla
Walla_Walla,74,2020-02-23,WA,WA_Walla_Walla
Walla_Walla,73,2020-02-24,WA,WA_Walla_Walla
Walla_Walla,74,2020-02-25,WA,WA_Walla_Walla
Walla_Walla,76,2020-02-26,WA,WA_Walla_Walla
Walla_Walla,75,2020-02-27,WA,WA_Walla_Walla
Walla_Walla,75,2020-02-28,WA,WA_Walla_Walla
Walla_Walla,78,2020-02-29,WA,WA_Walla_Walla
Walla_Walla,83,2020-03-01,WA,WA_Walla_Walla
Walla_Walla,81,2020-03-02,WA,WA_Walla_Walla
Walla_Walla,80,2020-03-03,WA,WA_Walla_Walla
Walla_Walla,79,2020-03-04,WA,WA_Walla_Walla
Walla_Walla,80,2020-03-05,WA,WA_Walla_Walla
Walla_Walla,76,2020-03-06,WA,WA_Walla_Walla
Walla_Walla,83,2020-03-07,WA,WA_Walla_Walla
Walla_Walla,87,2020-03-08,WA,WA_Walla_Walla
Walla_Walla,88,2020-03-09,WA,WA_Walla_Walla
Walla_Walla,83,2020-03-10,WA,WA_Walla_Walla
Walla_Walla,82,2020-03-11,WA,WA_Walla_Walla
Walla_Walla,75,2020-03-12,WA,WA_Walla_Walla
Walla_Walla,70,2020-03-13,WA,WA_Walla_Walla
Walla_Walla,80,2020-03-14,WA,WA_Walla_Walla
Walla_Walla,88,2020-03-15,WA,WA_Walla_Walla
Whatcom,293,2020-01-01,WA,WA_Whatcom
Whatcom,300,2020-01-02,WA,WA_Whatcom
Whatcom,297,2020-01-03,WA,WA_Whatcom
Whatcom,297,2020-01-04,WA,WA_Whatcom
Whatcom,300,2020-01-05,WA,WA_Whatcom
Whatcom,291,2020-01-06,WA,WA_Whatcom
Whatcom,294,2020-01-07,WA,WA_Whatcom
